RWrist:X,RWrist:Y,RWrist:Z,RElbow:X,RElbow:Y,RElbow:Z,LWrist:X,LWrist:Y,LWrist:Z,LElbow:X,LElbow:Y,LElbow:Z,RShoulder:X,RShoulder:Y,RShoulder:Z,LShoulder:X,LShoulder:Y,LShoulder:Z,RHip:X,RHip:Y,RHip:Z,LHip:X,LHip:Y,LHip:Z,RKnee:X,RKnee:Y,RKnee:Z,LKnee:X,LKnee:Y,LKnee:Z,RAnkle:X,RAnkle:Y,RAnkle:Z,LAnkle:X,LAnkle:Y,LAnkle:Z
-0.2897417,0.08525077,0.9195271,-0.2036726,0.1630138,1.139876,0.4131024,0.02401008,0.9217435,0.3625159,0.1386147,1.136954,-0.08184025,0.1259563,1.407438,0.2464092,0.1223727,1.409095,-0.04825891,0.1020073,1.000307,0.1971444,0.08427528,0.9680429,-0.09714746,0.1142076,0.5308101,0.2411475,0.1050423,0.4983625,-0.1407837,0.2223588,0.07692914,0.2889057,0.2076813,0.04361776
-0.266494,0.07923504,0.9116405,-0.1959835,0.1624708,1.13549,0.3808893,0.02376311,0.9139339,0.3469576,0.1393789,1.131857,-0.08334364,0.1239339,1.406844,0.2450278,0.1216332,1.409528,-0.04936001,0.1025222,1.000676,0.1960845,0.08569017,0.9682439,-0.09757891,0.108808,0.5309935,0.2404466,0.1042211,0.4985036,-0.1403193,0.221232,0.07806654,0.2889336,0.2076334,0.04401133
-0.2454163,0.07348828,0.9067314,-0.1898547,0.1627337,1.132467,0.3509214,0.02384486,0.9092858,0.3325833,0.1405159,1.128512,-0.0851839,0.1215813,1.406613,0.2437561,0.1208118,1.410518,-0.05067629,0.1030915,1.000989,0.1948516,0.08771668,0.9684646,-0.09796752,0.1033404,0.5311705,0.239672,0.1035131,0.4986679,-0.1397977,0.219984,0.07922664,0.2889128,0.2075842,0.04440714
-0.2272994,0.06831019,0.9044663,-0.1855738,0.1637823,1.130635,0.3246453,0.02452973,0.9075878,0.3204311,0.1425154,1.126837,-0.0867421,0.1233643,1.407049,0.2421817,0.1209573,1.411825,-0.05205538,0.1035547,1.001202,0.1935365,0.08920486,0.9686919,-0.09851577,0.09836673,0.5313288,0.238877,0.1032183,0.4988886,-0.139205,0.2189814,0.08032411,0.2888371,0.2075334,0.04476235
-0.2128256,0.06279743,0.9046814,-0.1834695,0.1650658,1.129821,0.302814,0.02559795,0.9080813,0.3105695,0.1451842,1.126365,-0.08878621,0.122865,1.407418,0.2405673,0.1206151,1.413248,-0.05361852,0.1040989,1.001359,0.1920289,0.09095012,0.9687606,-0.09951834,0.09412891,0.5315083,0.2380312,0.1031152,0.4989701,-0.1384867,0.2181312,0.08127093,0.2887806,0.2075152,0.04495085
-0.2028381,0.05795593,0.9065503,-0.1837524,0.1665594,1.12982,0.2854543,0.02673977,0.9104249,0.303437,0.1485065,1.126892,-0.09137978,0.1182247,1.407195,0.2389752,0.1197781,1.414686,-0.0552458,0.1042856,1.001346,0.1904889,0.09256836,0.9688599,-0.1005852,0.09025117,0.5315443,0.2372295,0.1031755,0.4991046,-0.1381208,0.2174378,0.0820742,0.2884555,0.2074664,0.04511376
-0.1971662,0.05371767,0.90891,-0.1856592,0.1668318,1.130453,0.2729804,0.02779287,0.9136298,0.2990966,0.1516567,1.128069,-0.09391896,0.1169123,1.407757,0.2369261,0.1192691,1.415979,-0.05726336,0.1044776,1.001304,0.1885761,0.0951014,0.96885,-0.1019557,0.08717813,0.5315491,0.2363305,0.1033791,0.4991498,-0.1378335,0.2169147,0.08267275,0.2883471,0.2074594,0.04520061
-0.1959037,0.05009803,0.9109867,-0.1892905,0.1658404,1.131369,0.2649354,0.02853394,0.9170057,0.2972085,0.1543079,1.129486,-0.09685559,0.1155516,1.408376,0.2345133,0.1186674,1.416897,-0.05928459,0.1043238,1.001216,0.1866193,0.09676015,0.9687777,-0.1031873,0.08485664,0.5314717,0.2354018,0.1036582,0.4991609,-0.1378221,0.2165736,0.08307485,0.2880119,0.2074376,0.04521113
-0.1981681,0.04724878,0.9119812,-0.194158,0.163431,1.132195,0.2609152,0.02945646,0.9201378,0.2979992,0.1562799,1.131205,-0.09962279,0.1168817,1.409146,0.2317108,0.1183788,1.417518,-0.06131949,0.1041167,1.001109,0.1846268,0.0980733,0.968673,-0.1044571,0.08353642,0.531341,0.2344461,0.1041715,0.499154,-0.1380605,0.216477,0.08322681,0.2877738,0.2074101,0.04516467
-0.2036652,0.04461997,0.9123223,-0.2001421,0.1603234,1.132796,0.2603197,0.0302706,0.9226449,0.2997382,0.1572751,1.133179,-0.1030445,0.1141637,1.408925,0.2286569,0.117808,1.418127,-0.06326074,0.1036294,1.001101,0.1826777,0.09874662,0.9684108,-0.1057905,0.08313737,0.5312739,0.2336139,0.1044957,0.4990072,-0.1382758,0.2164907,0.08319995,0.2874493,0.2073854,0.04499862
-0.2114559,0.04253349,0.911888,-0.2065114,0.1567006,1.133134,0.2625229,0.03136131,0.924306,0.3021953,0.1573845,1.135381,-0.1066939,0.1115824,1.408464,0.2252787,0.1173808,1.418735,-0.06535875,0.1030214,1.001006,0.1805775,0.09985057,0.9680896,-0.107032,0.08325816,0.5310712,0.2327467,0.1047573,0.4988119,-0.1387184,0.2167595,0.08298405,0.2871892,0.2073907,0.04481767
-0.2212441,0.04036642,0.9113251,-0.2135558,0.1529365,1.13331,0.2666269,0.0328047,0.9250751,0.304517,0.1566821,1.137742,-0.1102869,0.1091046,1.407573,0.2216745,0.1171021,1.41948,-0.06766381,0.1020431,1.000995,0.1782441,0.1006429,0.9677453,-0.108352,0.08366413,0.530917,0.2318402,0.1051915,0.4986247,-0.1390899,0.2170235,0.08272156,0.2869509,0.2072509,0.0445818
-0.232277,0.03805282,0.9108734,-0.2211469,0.1489451,1.133556,0.2725469,0.03466159,0.9251182,0.3063257,0.1553093,1.14032,-0.114174,0.106602,1.40663,0.2178252,0.1169737,1.420505,-0.07017173,0.1011286,1.000947,0.1756937,0.1013594,0.9673564,-0.1095012,0.08420644,0.5306996,0.23089,0.10545,0.4984173,-0.1396534,0.2173978,0.08241433,0.2866341,0.2070992,0.04435963
-0.2437818,0.03573176,0.9108286,-0.2295692,0.1453954,1.133944,0.2800824,0.03697873,0.9248038,0.3075647,0.1536263,1.143085,-0.1181563,0.1019894,1.405069,0.2139931,0.1168343,1.421826,-0.0726065,0.1001146,1.001103,0.173168,0.1032934,0.9670008,-0.1108431,0.0855284,0.5306869,0.229862,0.1054694,0.4982275,-0.1400046,0.2176804,0.08202866,0.2863758,0.2069431,0.04422577
-0.2555208,0.03303634,0.9115703,-0.2379933,0.1422976,1.134647,0.2889533,0.03972905,0.924297,0.3079314,0.1519083,1.145802,-0.122543,0.09937274,1.404155,0.2097701,0.1167719,1.423174,-0.07518248,0.09863563,1.001385,0.1704544,0.1050464,0.9667491,-0.1120666,0.08672981,0.530785,0.2286393,0.105486,0.4981538,-0.1405309,0.2179692,0.0818143,0.2859932,0.2067019,0.04419982
-0.2662468,0.03008267,0.9128789,-0.2469481,0.1393224,1.13582,0.298471,0.04296122,0.9242502,0.3077127,0.1506259,1.148597,-0.1269457,0.09648762,1.403346,0.2054723,0.1166533,1.424638,-0.07777227,0.09667665,1.001698,0.1676422,0.1074474,0.9665703,-0.1129996,0.08796392,0.5309011,0.227254,0.1054321,0.4981585,-0.1411446,0.2183681,0.0816669,0.2855163,0.2063994,0.0442648
-0.275722,0.02680067,0.9148484,-0.2558907,0.1367406,1.137398,0.30843,0.04683719,0.9248798,0.3071108,0.1501475,1.151449,-0.1316452,0.09235761,1.402726,0.2009294,0.1164546,1.426033,-0.0805079,0.09505765,1.002105,0.1645852,0.1104724,0.9664689,-0.1141253,0.0900502,0.5311369,0.22597,0.1042489,0.4983231,-0.1415482,0.2187236,0.08135925,0.2843029,0.2059344,0.04459885
-0.2837827,0.02290909,0.9173799,-0.264624,0.1343852,1.139223,0.3183133,0.05138124,0.9262671,0.3062273,0.1506221,1.154333,-0.1364548,0.08828653,1.402384,0.1963363,0.1163689,1.427383,-0.08323219,0.0929161,1.002469,0.1613895,0.1137479,0.9663513,-0.1149603,0.09193052,0.5313438,0.2244542,0.1038002,0.4984933,-0.1422339,0.2192163,0.08116243,0.2835435,0.205547,0.04488066
-0.2905436,0.01863775,0.9201434,-0.2730387,0.1318831,1.141226,0.3278866,0.05681735,0.9284043,0.3053614,0.1523324,1.157267,-0.1413939,0.08765549,1.402988,0.1915112,0.1165747,1.428496,-0.08594182,0.09097727,1.002908,0.1580297,0.1177028,0.9662775,-0.1157613,0.0942221,0.531669,0.2230136,0.1028547,0.4988121,-0.142994,0.219692,0.08097575,0.2822291,0.2049557,0.04529558
-0.2956162,0.01358161,0.9233183,-0.2810104,0.1295231,1.143211,0.336742,0.06315936,0.9313428,0.3044101,0.1554331,1.16036,-0.1463585,0.08456315,1.403313,0.1865402,0.1170436,1.429504,-0.08873077,0.08923738,1.003231,0.1544371,0.1220127,0.9661725,-0.116855,0.09716034,0.5319433,0.2215018,0.1019435,0.4991962,-0.1435206,0.2201175,0.08052416,0.2809376,0.2043208,0.04577082
-0.2988551,0.007823102,0.9264718,-0.2885071,0.1266411,1.145066,0.3447154,0.07028694,0.9347926,0.3031587,0.159502,1.163533,-0.1513449,0.08103276,1.40374,0.181512,0.1178064,1.430497,-0.09166744,0.08772576,1.003429,0.150553,0.1265783,0.9660394,-0.1180114,0.1001682,0.5321352,0.2199332,0.101101,0.4996655,-0.1441543,0.2205285,0.07998623,0.2794423,0.2036136,0.04628024
-0.3005504,0.001298283,0.9297349,-0.2957974,0.1234515,1.146678,0.3514072,0.07808794,0.9386849,0.3016946,0.1646861,1.166803,-0.1556487,0.07242592,1.402726,0.1763445,0.1185426,1.43131,-0.09473456,0.08673925,1.00345,0.1464205,0.1314528,0.9657257,-0.1194077,0.1034606,0.5321988,0.2182626,0.1001434,0.5000802,-0.1445996,0.2209383,0.07923841,0.2777053,0.2027868,0.04671587
-0.3000184,-0.005858701,0.9326526,-0.3025215,0.1191831,1.147982,0.3567612,0.08659898,0.9428141,0.2999817,0.1708692,1.170154,-0.1601047,0.06679595,1.402499,0.1712257,0.119654,1.432078,-0.09773798,0.08540946,1.003501,0.1421947,0.1361406,0.965595,-0.1206113,0.1066084,0.5323389,0.2165523,0.09963834,0.5007232,-0.1452274,0.2213027,0.07863408,0.2756216,0.2019506,0.04723518
-0.29766,-0.01354221,0.9351072,-0.3088304,0.11363,1.148908,0.3607329,0.095642,0.9470186,0.2978079,0.1777337,1.173536,-0.1647264,0.06443621,1.403112,0.165995,0.121571,1.432914,-0.1009685,0.08469143,1.003489,0.137693,0.1410186,0.965461,-0.1222549,0.1105805,0.5324869,0.2146687,0.09975881,0.5014139,-0.1455214,0.2215921,0.07779595,0.2733524,0.201188,0.04767762
-0.2927859,-0.02143399,0.9372833,-0.3146398,0.1071327,1.149419,0.3632938,0.1051563,0.9511968,0.295184,0.185305,1.176909,-0.1686013,0.05870865,1.402665,0.1609071,0.1234597,1.433717,-0.1041094,0.08345296,1.003391,0.1330691,0.1458051,0.9654866,-0.1236838,0.1145287,0.5326288,0.2127557,0.100606,0.5022649,-0.1460896,0.2221408,0.07707817,0.2711467,0.2004407,0.04813724
-0.286304,-0.03044983,0.9396597,-0.3198499,0.09940771,1.149469,0.3643125,0.1150322,0.9551137,0.2918968,0.1933305,1.180134,-0.1720323,0.05261705,1.40199,0.1559721,0.1255409,1.434564,-0.1072046,0.08211634,1.003166,0.1283376,0.1505318,0.9655177,-0.1252496,0.11875,0.5327423,0.2108974,0.1020329,0.5031337,-0.1468689,0.2227574,0.07631732,0.2691126,0.1997389,0.04852078
-0.277646,-0.03943995,0.9420004,-0.3243616,0.09060118,1.149161,0.3638937,0.1251649,0.9586616,0.2879673,0.2017131,1.183126,-0.1749912,0.04625359,1.401208,0.1511581,0.1277949,1.435366,-0.1101442,0.08085985,1.002867,0.1236845,0.1551203,0.9656147,-0.1268974,0.122766,0.5328359,0.2088464,0.104451,0.5039358,-0.1476575,0.2234022,0.07561591,0.266901,0.1989767,0.04863057
-0.2671292,-0.0494967,0.9447391,-0.3277997,0.08038977,1.148349,0.3619235,0.1355684,0.9615821,0.2831851,0.2101499,1.185739,-0.1774946,0.03931976,1.400396,0.1465509,0.1300177,1.43617,-0.1126577,0.07954278,1.002398,0.1192895,0.1598253,0.965882,-0.1284041,0.125441,0.5327047,0.2064953,0.1077589,0.5047405,-0.1488989,0.2239929,0.07501901,0.2634238,0.197568,0.04833956
-0.2544668,-0.05860539,0.9474859,-0.3304387,0.06900949,1.147364,0.3586221,0.1462324,0.963711,0.2779773,0.2187449,1.187869,-0.1792327,0.031157,1.399375,0.1418217,0.1327239,1.436602,-0.1147414,0.07846991,1.00194,0.1153077,0.1643842,0.966242,-0.1297325,0.1268726,0.5324736,0.2034724,0.1116752,0.5053558,-0.1501781,0.2243509,0.07455576,0.257926,0.1960698,0.0476215
-0.2398741,-0.0684921,0.9515856,-0.3317909,0.05711898,1.14596,0.3540078,0.1569902,0.9650915,0.2722874,0.2270085,1.189653,-0.1801252,0.02471592,1.398455,0.1380445,0.1351586,1.437339,-0.116339,0.07765917,1.001643,0.1118682,0.1686749,0.9667745,-0.13077,0.1269853,0.5322555,0.1998163,0.1156136,0.5058874,-0.1514504,0.2245467,0.07436603,0.2497245,0.1943704,0.04663274
-0.2234155,-0.07796535,0.9566264,-0.3317171,0.04422167,1.144641,0.3482333,0.1679722,0.9655975,0.2662636,0.2350559,1.190963,-0.1803136,0.01848371,1.398058,0.1348741,0.1377633,1.4381,-0.1175204,0.07623698,1.001505,0.1089119,0.1718452,0.9673628,-0.1315126,0.1266719,0.5322219,0.1964779,0.1195701,0.5063131,-0.1522492,0.2245424,0.07440085,0.240924,0.1935452,0.04570418
-0.2053635,-0.08758673,0.9636472,-0.3304993,0.03078845,1.143472,0.3412148,0.1789222,0.9652234,0.2599374,0.2427377,1.191785,-0.1796301,0.01270825,1.397868,0.1323562,0.140677,1.438995,-0.1180307,0.0749112,1.001457,0.106634,0.1748109,0.9679307,-0.1318647,0.1260109,0.5322412,0.1939457,0.1229949,0.506781,-0.1529237,0.2244026,0.07454661,0.2328732,0.1929023,0.04503867
-0.185689,-0.09722862,0.9728535,-0.3280848,0.01667004,1.142438,0.3334824,0.1898788,0.9640484,0.2534886,0.2500169,1.192068,-0.1782409,0.007517428,1.397916,0.1303698,0.144033,1.439889,-0.1187314,0.07426981,1.001381,0.1046841,0.1771043,0.9683847,-0.1321015,0.1250418,0.5321161,0.1924141,0.1264235,0.5071883,-0.1535529,0.2244642,0.07466251,0.2252057,0.1935655,0.04455996
-0.1646632,-0.1057987,0.9844236,-0.3243197,0.002980756,1.141539,0.325119,0.2006403,0.9621432,0.2469061,0.2568078,1.191788,-0.1759747,0.002197376,1.398052,0.129134,0.1470021,1.440541,-0.1184108,0.07220429,1.001266,0.1031358,0.1791878,0.9688655,-0.1320411,0.1239503,0.5321152,0.192425,0.1314923,0.5076498,-0.1544428,0.2244469,0.07494204,0.219129,0.1940462,0.04398808
-0.1426974,-0.1136553,0.9982426,-0.3190671,-0.0112218,1.141105,0.3161438,0.2112228,0.959572,0.2405577,0.2634923,1.191009,-0.1734339,-0.003035343,1.399038,0.127999,0.1502484,1.440633,-0.1179688,0.07030976,1.001651,0.1021667,0.1801244,0.9691035,-0.1318802,0.1226673,0.5325754,0.1937946,0.1360403,0.5079871,-0.1551297,0.2242158,0.07567708,0.2150396,0.1936062,0.04339791
-0.1203396,-0.1206751,1.014565,-0.3124962,-0.02508361,1.140845,0.3068284,0.2215841,0.9564018,0.2344926,0.2698327,1.189743,-0.1700581,-0.007037199,1.400058,0.1276751,0.1536612,1.440542,-0.119809,0.06639118,1.001794,0.1003655,0.176181,0.9694279,-0.1324415,0.121097,0.5329508,0.1932806,0.1428701,0.5076656,-0.1549377,0.2240152,0.07632132,0.2139686,0.1939737,0.04229605
-0.09784231,-0.1266817,1.033242,-0.3045914,-0.03903544,1.140859,0.2972507,0.2315859,0.9527031,0.2286455,0.2756997,1.187981,-0.1663302,-0.01102774,1.401445,0.1280026,0.1571807,1.440231,-0.1184671,0.06203582,1.000955,0.09983959,0.1758103,0.9697174,-0.1319798,0.1195912,0.532477,0.1959004,0.1467852,0.5083097,-0.1556538,0.2239519,0.07623468,0.2108887,0.1917744,0.04209123
-0.07539675,-0.1320076,1.053814,-0.2953461,-0.05432623,1.140971,0.2876388,0.2412911,0.9485299,0.2231926,0.2812812,1.185714,-0.1617699,-0.01423149,1.40242,0.1286996,0.1611718,1.439585,-0.1131416,0.06216259,1.000193,0.1019101,0.1821916,0.9697952,-0.1297071,0.1180988,0.5316172,0.1989954,0.1520835,0.5086713,-0.1576861,0.2239635,0.07596543,0.2079693,0.189556,0.04163425
-0.0539956,-0.135531,1.075972,-0.2842737,-0.06719632,1.141629,0.2780898,0.2504132,0.9439595,0.218111,0.2864018,1.182949,-0.1564917,-0.01756831,1.404335,0.1306841,0.1645817,1.438531,-0.1103978,0.0598296,0.9999691,0.1033985,0.1820546,0.9694669,-0.1283037,0.1163708,0.5315155,0.200049,0.1568822,0.507956,-0.1583876,0.2237943,0.07636289,0.2066757,0.1890632,0.04048533
-0.03401412,-0.1372812,1.099349,-0.2719103,-0.07781298,1.142678,0.2688715,0.2591952,0.9391241,0.2134608,0.2910032,1.179803,-0.1506004,-0.02061237,1.406909,0.1333662,0.1682714,1.437345,-0.1071023,0.05698054,0.9997507,0.1055837,0.1810596,0.9689732,-0.1266068,0.1147514,0.5315111,0.201618,0.1599408,0.5071305,-0.158922,0.2236384,0.07685945,0.2058273,0.1884872,0.03939584
-0.01476961,-0.1381834,1.123334,-0.2584549,-0.09125274,1.143912,0.2599023,0.2673505,0.9342288,0.2092542,0.2953084,1.176431,-0.1439187,-0.02284334,1.408501,0.1365305,0.1719755,1.435865,-0.1029532,0.05414612,0.9993093,0.108719,0.17995,0.9685446,-0.1243858,0.1129419,0.5312815,0.2030658,0.1626594,0.5061952,-0.1592254,0.2235429,0.07723049,0.206414,0.1878115,0.03825878
0.002539674,-0.1375326,1.147983,-0.2436703,-0.1003113,1.146067,0.2511261,0.2751197,0.9291653,0.2056766,0.2992991,1.172801,-0.1366004,-0.02565186,1.412089,0.140595,0.1760566,1.434299,-0.09800734,0.0515916,0.9988711,0.1127042,0.1789686,0.9679848,-0.1216758,0.1110362,0.5310331,0.2044912,0.1648461,0.5050129,-0.1593908,0.2233917,0.07764301,0.2082504,0.1878446,0.03696883
0.01846525,-0.1363652,1.172848,-0.2278937,-0.1097096,1.148247,0.2430674,0.2822076,0.924328,0.2026377,0.3029698,1.16916,-0.1285182,-0.02757533,1.415051,0.1452774,0.180171,1.432668,-0.09216118,0.0491893,0.9984478,0.1179065,0.1776029,0.9674681,-0.1183884,0.1091077,0.5308067,0.2052949,0.1660183,0.5035755,-0.1592726,0.223243,0.07813644,0.2108497,0.1880147,0.03550114
0.03403281,-0.1347918,1.196597,-0.2105975,-0.1247965,1.15116,0.2360291,0.2888383,0.9199598,0.200331,0.3065232,1.165768,-0.1197095,-0.02833477,1.416189,0.1506704,0.183993,1.430958,-0.08568542,0.04718234,0.9979402,0.1235683,0.1769278,0.9670018,-0.1145822,0.1067658,0.5304136,0.2059876,0.1659486,0.5021859,-0.1589285,0.2230354,0.0786133,0.2131664,0.1869911,0.03408973
0.04759583,-0.1325968,1.219528,-0.1928462,-0.1323078,1.154752,0.2296601,0.2946789,0.9157532,0.1986579,0.3095863,1.162381,-0.1104693,-0.02943411,1.420151,0.1570319,0.188165,1.429458,-0.07853214,0.04425047,0.9974431,0.1297594,0.1755877,0.9667289,-0.1105051,0.104348,0.5301825,0.2062875,0.1649589,0.5008987,-0.158274,0.222771,0.0792914,0.2150275,0.1857208,0.03281659
0.06087542,-0.1287512,1.241353,-0.1738099,-0.1421669,1.159186,0.224254,0.2998412,0.912161,0.1984459,0.313123,1.159479,-0.1007491,-0.029643,1.423395,0.1639033,0.1924507,1.427902,-0.07091997,0.04165654,0.9969813,0.1368104,0.1739496,0.9665706,-0.1059503,0.1013851,0.5298928,0.207164,0.164198,0.4997488,-0.1571908,0.222572,0.08011858,0.2160348,0.1855844,0.03169728
0.07367973,-0.1248652,1.261135,-0.1543973,-0.1494331,1.164255,0.2202995,0.3041826,0.909139,0.1990803,0.316438,1.156946,-0.09046923,-0.03011905,1.427851,0.1712163,0.1969359,1.426665,-0.06320251,0.03930708,0.9966444,0.1442626,0.1722011,0.9670537,-0.1012433,0.0980875,0.529671,0.2093204,0.1637532,0.4994391,-0.1557883,0.2221862,0.08108091,0.2164814,0.186435,0.03141919
0.08666734,-0.1199844,1.278964,-0.1341776,-0.1561207,1.169739,0.217875,0.3077173,0.9067042,0.2006638,0.319584,1.15484,-0.07980669,-0.02964552,1.432138,0.1790417,0.2015201,1.425763,-0.05553462,0.03734829,0.9964648,0.1519955,0.1704499,0.9682972,-0.09635848,0.09432526,0.529503,0.2128272,0.163197,0.500094,-0.1538465,0.2217242,0.08220734,0.2166146,0.1873542,0.03210852
0.1000041,-0.1149713,1.294954,-0.1135514,-0.1627128,1.176113,0.2171472,0.3105686,0.9048738,0.203181,0.3227434,1.153199,-0.06855711,-0.02966524,1.437033,0.187045,0.2061311,1.425131,-0.04762843,0.03556786,0.9963253,0.1600443,0.1688123,0.9699407,-0.0913124,0.09038839,0.5293641,0.2174409,0.1622462,0.5012939,-0.1519061,0.2210737,0.08342859,0.2166579,0.1880517,0.03338174
0.1135633,-0.1093807,1.309045,-0.0924931,-0.1682211,1.182211,0.2177218,0.3125755,0.9032104,0.2064307,0.3259714,1.151609,-0.05677276,-0.02970027,1.441714,0.1951662,0.2107403,1.424374,-0.03964804,0.03398958,0.9963161,0.1678611,0.1677846,0.9714758,-0.08632348,0.08498602,0.5292112,0.2229237,0.1606723,0.502557,-0.1497631,0.2202402,0.08503729,0.2168867,0.1885205,0.03480028
0.1266389,-0.1029771,1.320997,-0.07245851,-0.1734373,1.189072,0.2198161,0.3140771,0.9018769,0.2106982,0.3293451,1.150256,-0.04434021,-0.03001025,1.446839,0.2036032,0.2154531,1.423723,-0.03139659,0.03350118,0.9964328,0.1760747,0.167587,0.9728771,-0.08130825,0.0792612,0.5291201,0.2288644,0.1592297,0.5037176,-0.1480578,0.2192886,0.08691479,0.2174062,0.1890474,0.03618371
0.1407384,-0.09680589,1.331736,-0.05131431,-0.1781816,1.195713,0.2231912,0.3150148,0.9005246,0.215464,0.3326005,1.148798,-0.03149417,-0.03034171,1.451753,0.2122659,0.2200788,1.422904,-0.02254018,0.03297443,0.9964238,0.1849435,0.1672518,0.9741002,-0.0763685,0.07290747,0.5290115,0.2351593,0.1580829,0.5046734,-0.1464192,0.2180896,0.08898451,0.2180441,0.1896141,0.03742481
0.1555174,-0.0903594,1.341277,-0.02882227,-0.1807316,1.200351,0.2279487,0.3155043,0.899533,0.2207409,0.3353772,1.147649,-0.01928015,-0.03028945,1.455462,0.2207833,0.2239034,1.422202,-0.01341878,0.03320249,0.9967063,0.1941311,0.1675057,0.9751677,-0.07142606,0.06525218,0.529187,0.2415443,0.1575973,0.5054645,-0.1454794,0.216651,0.09191909,0.2186107,0.1900717,0.03853001
0.1708796,-0.0836,1.348456,-0.006708962,-0.1826596,1.204728,0.2338391,0.3155822,0.8985608,0.2269192,0.337658,1.146499,-0.006579993,-0.02956085,1.458433,0.2300052,0.2279808,1.421757,-0.003902374,0.03342665,0.9971014,0.2034605,0.1681015,0.9760886,-0.0665611,0.05722089,0.5296893,0.2475815,0.1576519,0.5060765,-0.1449675,0.2149997,0.09544629,0.2189241,0.1901455,0.03945964
0.1867371,-0.07636502,1.352422,0.01394206,-0.1842882,1.209233,0.2408637,0.3153613,0.8978657,0.2339174,0.3398065,1.145581,0.006050469,-0.02895462,1.461453,0.2393906,0.2316502,1.421403,0.006158573,0.03374411,0.9976594,0.2130557,0.1691581,0.9768066,-0.06160881,0.04818235,0.5305775,0.2531533,0.1582748,0.506444,-0.1456037,0.2127461,0.09991251,0.2190385,0.1900896,0.04014755
0.2014026,-0.07277074,1.357052,0.03270429,-0.185418,1.212622,0.2491848,0.3148461,0.8973414,0.2416859,0.3413665,1.144827,0.01996115,-0.0296634,1.464384,0.2489848,0.2351609,1.421364,0.01678636,0.03384054,0.9984419,0.2227139,0.1707056,0.977466,-0.05613349,0.03837907,0.5319353,0.258173,0.1593731,0.5067415,-0.146416,0.2100727,0.1053453,0.219094,0.1898611,0.0407462
0.2175242,-0.06769208,1.360158,0.05255999,-0.1855889,1.215605,0.2589062,0.313937,0.8970167,0.2504635,0.3429212,1.144195,0.03270014,-0.02864105,1.466161,0.2586964,0.2386653,1.421447,0.02782639,0.03410399,0.9994084,0.2324119,0.1729082,0.9780456,-0.0506533,0.02864529,0.5338147,0.2629238,0.160791,0.5069941,-0.1470386,0.2068491,0.1112488,0.2190672,0.1898236,0.04133112
0.2333381,-0.06101624,1.362297,0.07243556,-0.184532,1.217858,0.2698519,0.3126543,0.8968886,0.259981,0.3442561,1.143693,0.04576992,-0.0277018,1.467856,0.2685505,0.2424094,1.421829,0.03915953,0.03353921,1.000553,0.2417287,0.175141,0.9783528,-0.04383778,0.01685528,0.536011,0.2668869,0.1626089,0.5069959,-0.1478482,0.2029643,0.1186934,0.2192556,0.1904846,0.04163313
0.2487613,-0.05439456,1.364121,0.09194227,-0.1827333,1.219396,0.2820714,0.3110489,0.8970673,0.270209,0.3456294,1.143384,0.05888447,-0.02680018,1.469191,0.2784193,0.2461684,1.422393,0.05063459,0.03322916,1.001528,0.2511577,0.177589,0.9785299,-0.03642429,0.004718102,0.5383066,0.2708546,0.1644941,0.5069285,-0.1477779,0.1983597,0.1263454,0.2194433,0.1911579,0.04189703
0.263849,-0.04770511,1.365839,0.1114481,-0.1802682,1.220204,0.2955258,0.3092106,0.8975634,0.2809023,0.347232,1.143224,0.07168677,-0.02607104,1.4701,0.2878838,0.2497611,1.422968,0.06225682,0.0330627,1.002423,0.2605414,0.1803335,0.9784911,-0.02830738,-0.008089676,0.5408268,0.2745139,0.1667911,0.5066981,-0.1469698,0.1929609,0.1344936,0.2198124,0.1923988,0.04198281
